itemId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3429,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3432,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3434,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3435,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3438,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3439,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3440,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3441,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3442,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3446,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3448,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3449,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3450,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3452,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3457,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3459,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3462,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3466,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3469,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3470,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3471,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3476,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3477,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3479,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3480,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3481,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3483,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3489,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3490,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3495,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3499,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3500,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3501,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3503,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3504,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3505,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3506,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3510,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3513,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3516,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3519,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3521,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3528,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3531,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3535,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
3536,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3537,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3539,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3543,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3545,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3546,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3547,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3548,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3549,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3550,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3551,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3560,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3563,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3564,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3566,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3567,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3568,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3569,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3573,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3576,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3578,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3581,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3588,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3590,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3591,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3594,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3599,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3600,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3602,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3605,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3606,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3608,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3611,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3615,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3618,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3624,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3628,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3629,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3632,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3633,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3635,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3637,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3638,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3640,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3643,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3654,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3655,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3656,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
3657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3658,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3660,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3661,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3662,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3664,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3672,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3675,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3676,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3677,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3679,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3681,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3682,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3683,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
3684,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3686,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3687,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3690,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3691,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3692,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3693,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3694,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3695,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3696,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3699,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3701,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
3702,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3705,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3706,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
3707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3708,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3710,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3716,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3717,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3719,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3721,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3723,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3725,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3728,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
3729,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3730,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3732,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3735,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3737,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3740,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3741,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3745,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3751,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3754,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3759,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3760,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3763,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3765,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3771,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3774,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3775,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3777,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3783,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3784,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3785,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3786,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3790,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3794,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3798,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
3799,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3801,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3807,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3812,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3824,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3825,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3827,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3833,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3834,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3836,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
